Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,RFM_Recency,Friction_Risk
9.0,6.0,3,Laptop & Accessory,4,Married,1,0,5.0,152.28,5.0,0.0
11.0,7.0,4,Fashion,1,Married,4,1,3.0,261.03,3.0,4.0
27.0,14.0,3,Grocery,3,Divorced,5,0,4.0,273.14,4.0,0.0
31.0,25.0,4,Fashion,2,Single,8,0,3.0,230.12,3.0,0.0
17.0,11.0,3,Others,4,Divorced,8,0,10.0,282.13,10.0,0.0
6.0,15.0,2,Laptop & Accessory,3,Divorced,7,0,4.0,176.75,4.0,0.0
1.0,11.0,2,Laptop & Accessory,4,Married,3,1,4.0,186.42,4.0,5.0
9.0,16.0,4,Mobile Phone,4,Single,2,1,0.0,118.59,0.0,1.0
1.0,14.0,4,Mobile Phone,3,Married,5,1,8.0,158.39,8.0,9.0
9.0,15.0,3,Mobile Phone,5,Married,2,0,0.0,117.9,0.0,0.0
11.0,15.0,4,Laptop & Accessory,4,Married,4,0,8.0,165.71,8.0,0.0
22.0,23.0,4,Laptop & Accessory,3,Married,10,0,8.0,189.39,8.0,0.0
23.0,28.0,5,Grocery,1,Single,2,1,9.0,244.11,9.0,10.0
5.0,9.0,4,Laptop & Accessory,5,Single,9,0,4.0,178.32,4.0,0.0
20.0,14.0,3,Mobile,3,Single,5,0,0.0,124.79,0.0,0.0
9.0,23.0,4,Fashion,3,Divorced,6,1,1.0,201.32,1.0,2.0
10.0,11.0,1,Mobile,3,Single,1,0,3.0,135.0,3.0,0.0
4.0,14.0,4,Laptop & Accessory,3,Married,3,0,10.0,159.91,10.0,0.0
7.0,14.0,1,Mobile,3,Married,1,0,0.0,125.85,0.0,0.0
0.0,22.0,5,Mobile Phone,5,Single,2,1,7.0,139.19,7.0,8.0
7.0,7.0,3,Fashion,1,Single,2,0,1.0,198.88,1.0,0.0
11.0,10.0,3,Mobile,3,Married,8,0,0.0,133.06,0.0,0.0
18.0,9.0,4,Fashion,3,Single,7,1,3.0,227.09,3.0,4.0
0.0,15.0,5,Mobile,4,Single,2,0,2.0,127.6,2.0,0.0
1.0,12.0,4,Mobile Phone,4,Single,3,1,1.0,143.78,1.0,2.0
1.0,15.0,3,Laptop & Accessory,1,Single,2,0,7.0,152.53,7.0,0.0
27.0,28.0,3,Grocery,3,Married,4,0,7.0,274.26,7.0,0.0
9.0,11.0,3,Fashion,5,Married,5,0,2.0,180.08,2.0,0.0
5.0,14.0,1,Laptop & Accessory,2,Divorced,2,0,8.0,162.09,8.0,0.0
19.0,14.0,3,Mobile,1,Single,2,0,0.0,125.87,0.0,0.0
12.0,13.0,5,Mobile Phone,3,Married,3,0,5.0,162.02,5.0,0.0
1.0,11.0,6,Fashion,2,Divorced,3,0,3.0,229.0,3.0,0.0
3.0,14.0,1,Fashion,5,Divorced,1,1,3.0,214.16000000000005,3.0,4.0
0.0,14.0,3,Mobile,5,Married,2,1,0.0,123.98,0.0,1.0
29.0,33.0,2,Others,4,Married,6,1,5.0,321.36,5.0,6.0
10.0,7.0,6,Fashion,5,Married,4,1,3.0,227.52,3.0,4.0
25.0,28.0,4,Laptop & Accessory,1,Single,2,1,1.0,179.41,1.0,2.0
14.0,14.0,3,Mobile,3,Married,5,0,8.0,124.51,8.0,0.0
12.0,16.0,3,Laptop & Accessory,5,Married,3,0,7.0,153.77,7.0,0.0
15.0,15.0,3,Mobile Phone,1,Single,2,0,8.0,136.73,8.0,0.0
2.0,19.0,4,Laptop & Accessory,4,Married,5,1,3.0,140.25,3.0,4.0
6.0,17.0,4,Mobile Phone,3,Married,8,0,4.0,159.33,4.0,0.0
13.0,8.0,1,Laptop & Accessory,3,Married,6,0,8.0,163.77,8.0,0.0
10.0,25.0,4,Laptop & Accessory,2,Single,4,0,10.0,202.79,10.0,0.0
1.0,11.0,2,Mobile Phone,5,Married,4,0,3.0,153.19,3.0,0.0
1.0,33.0,4,Laptop & Accessory,1,Single,3,0,5.0,186.8,5.0,0.0
11.0,13.0,4,Laptop & Accessory,1,Married,6,0,2.0,190.02,2.0,0.0
1.0,30.0,5,Laptop & Accessory,3,Married,3,0,9.0,160.4,9.0,0.0
9.0,7.0,2,Mobile Phone,3,Single,5,0,3.0,150.06,3.0,0.0
5.0,10.0,4,Mobile Phone,5,Married,3,1,4.0,155.65,4.0,5.0
10.0,7.0,4,Laptop & Accessory,4,Married,2,0,6.0,177.28,6.0,0.0
1.0,16.0,4,Mobile Phone,5,Married,3,0,1.0,142.9,1.0,0.0
0.0,14.0,4,Mobile,4,Married,2,0,3.0,123.68,3.0,0.0
7.0,12.0,3,Laptop & Accessory,3,Single,2,0,10.0,148.09,10.0,0.0
14.0,7.0,3,Laptop & Accessory,5,Married,1,0,7.0,141.03,7.0,0.0
1.0,9.0,4,Laptop & Accessory,3,Single,3,1,5.0,169.78,5.0,6.0
1.0,7.0,4,Mobile Phone,3,Single,2,0,6.0,145.58,6.0,0.0
0.0,14.0,3,Mobile,5,Married,4,0,0.0,123.22,0.0,0.0
12.0,7.0,4,Mobile Phone,5,Single,5,0,1.0,151.19,1.0,0.0
14.0,13.0,3,Laptop & Accessory,3,Single,7,0,1.0,150.03,1.0,0.0
14.0,14.0,3,Mobile,3,Divorced,10,1,7.0,124.61,7.0,8.0
3.0,34.0,3,Laptop & Accessory,2,Divorced,2,0,9.0,157.75,9.0,0.0
1.0,9.0,2,Laptop & Accessory,3,Married,3,0,8.0,177.06,8.0,0.0
17.0,15.0,4,Laptop & Accessory,3,Married,6,1,3.0,170.22,3.0,4.0
0.0,10.0,4,Laptop & Accessory,2,Single,2,1,3.0,144.87,3.0,4.0
0.0,14.0,4,Mobile,4,Married,2,1,0.0,124.13,0.0,1.0
30.0,31.0,3,Fashion,5,Single,8,0,9.0,176.37,9.0,0.0
3.0,27.0,4,Mobile Phone,1,Married,3,0,11.0,163.12,11.0,0.0
9.0,21.0,5,Laptop & Accessory,1,Married,2,0,11.0,154.06,11.0,0.0
8.0,10.0,5,Laptop & Accessory,1,Married,5,1,2.0,206.03,2.0,3.0
12.0,9.0,4,Mobile Phone,1,Married,3,1,1.0,142.02,1.0,2.0
9.0,9.0,3,Mobile,4,Single,5,0,2.0,120.88,2.0,0.0
22.0,14.0,4,Laptop & Accessory,4,Married,2,0,7.0,151.3,7.0,0.0
0.0,22.0,5,Mobile Phone,5,Single,2,1,7.0,139.19,7.0,8.0
13.0,6.0,3,Laptop & Accessory,1,Married,5,0,3.0,165.13,3.0,0.0
5.0,18.0,4,Mobile Phone,1,Married,5,1,3.0,148.56,3.0,4.0
0.0,14.0,3,Mobile,4,Single,2,1,2.0,124.78,2.0,3.0
1.0,10.0,5,Mobile Phone,1,Single,2,0,2.0,145.45,2.0,0.0
9.0,18.0,3,Laptop & Accessory,3,Married,10,1,1.0,146.63,1.0,2.0
14.0,21.0,5,Others,3,Single,3,0,10.0,321.26,10.0,0.0
12.0,27.0,5,Laptop & Accessory,3,Married,7,0,2.0,157.36,2.0,0.0
13.0,18.0,3,Laptop & Accessory,5,Married,3,0,7.0,144.48,7.0,0.0
23.0,6.0,3,Grocery,2,Married,10,0,3.0,273.99,3.0,0.0
17.0,11.0,4,Mobile,3,Single,4,0,3.0,131.62,3.0,0.0
5.0,19.0,4,Mobile Phone,2,Divorced,10,1,3.0,164.29,3.0,4.0
20.0,10.0,4,Grocery,3,Divorced,5,0,10.0,299.65,10.0,0.0
3.0,14.0,3,Mobile,3,Single,2,0,4.0,126.32,4.0,0.0
1.0,8.0,4,Mobile,4,Divorced,1,0,4.0,132.01,4.0,0.0
19.0,7.0,4,Mobile Phone,1,Married,5,0,3.0,147.7,3.0,0.0
14.0,8.0,4,Laptop & Accessory,3,Single,3,1,7.0,168.11,7.0,8.0
0.0,25.0,4,Mobile Phone,5,Married,2,0,7.0,140.66,7.0,0.0
15.0,14.0,3,Others,1,Married,2,0,9.0,284.3,9.0,0.0
9.0,23.0,4,Mobile,4,Married,2,0,0.0,121.27,0.0,0.0
9.0,7.0,6,Mobile Phone,1,Married,3,0,2.0,154.77,2.0,0.0
10.0,16.0,3,Mobile Phone,4,Married,2,0,7.0,139.36,7.0,0.0
18.0,10.0,5,Fashion,3,Married,5,0,3.0,197.56,3.0,0.0
13.0,16.0,4,Laptop & Accessory,4,Single,22,0,4.0,192.82,4.0,0.0
26.0,7.0,5,Others,3,Divorced,2,0,10.0,324.99,10.0,0.0
18.0,31.0,3,Others,4,Single,4,0,0.0,280.61,0.0,0.0
14.0,16.0,4,Laptop & Accessory,3,Married,5,0,8.0,164.75,8.0,0.0
1.0,15.0,2,Mobile Phone,3,Married,9,0,3.0,160.17,3.0,0.0
8.0,15.0,4,Laptop & Accessory,3,Single,5,0,4.0,186.42,4.0,0.0
5.0,31.0,4,Laptop & Accessory,1,Single,4,0,5.0,177.38,5.0,0.0
28.0,27.0,4,Laptop & Accessory,3,Single,5,0,4.0,173.69,4.0,0.0
4.0,14.0,4,Mobile,3,Divorced,4,0,2.0,123.29,2.0,0.0
11.0,8.0,3,Laptop & Accessory,5,Married,4,0,7.0,168.93,7.0,0.0
1.0,31.0,4,Mobile Phone,4,Single,10,0,3.0,160.97,3.0,0.0
9.0,23.0,3,Mobile,4,Divorced,2,0,0.0,122.1,0.0,0.0
8.0,31.0,4,Laptop & Accessory,2,Single,5,0,2.0,136.81,2.0,0.0
0.0,11.0,3,Mobile,3,Single,2,1,2.0,134.41,2.0,3.0
9.0,6.0,4,Mobile,3,Married,7,0,7.0,122.58,7.0,0.0
2.0,23.0,4,Fashion,5,Single,2,0,9.0,179.88,9.0,0.0
9.0,12.0,3,Mobile,3,Married,9,0,2.0,122.67,2.0,0.0
7.0,24.0,4,Grocery,3,Single,3,0,1.0,299.44,1.0,0.0
1.0,27.0,4,Laptop & Accessory,3,Single,2,0,3.0,147.72,3.0,0.0
20.0,10.0,2,Grocery,5,Married,4,0,9.0,257.25,9.0,0.0
12.0,17.0,4,Laptop & Accessory,3,Married,5,0,3.0,185.77,3.0,0.0
12.0,6.0,3,Others,3,Married,2,1,6.0,291.97,6.0,7.0
16.0,17.0,4,Mobile Phone,3,Married,5,0,4.0,154.36,4.0,0.0
0.0,12.0,5,Laptop & Accessory,3,Married,5,1,7.0,161.72,7.0,8.0
0.0,14.0,3,Mobile,3,Married,2,0,0.0,123.77,0.0,0.0
9.0,15.0,3,Fashion,1,Married,5,0,3.0,200.96,3.0,0.0
13.0,15.0,4,Laptop & Accessory,2,Divorced,10,0,2.0,148.76,2.0,0.0
2.0,16.0,3,Mobile,4,Married,1,0,1.0,132.91,1.0,0.0
8.0,13.0,3,Laptop & Accessory,1,Married,2,1,9.0,152.04,9.0,10.0
0.0,6.0,3,Mobile,2,Single,2,1,8.0,126.86,8.0,9.0
8.0,24.0,3,Laptop & Accessory,3,Married,2,1,2.0,156.89,2.0,3.0
18.0,10.0,3,Laptop & Accessory,4,Divorced,2,0,8.0,144.47,8.0,0.0
0.0,9.0,4,Fashion,2,Divorced,2,1,7.0,203.25,7.0,8.0
5.0,14.0,5,Fashion,3,Married,3,0,3.0,214.43,3.0,0.0
16.0,7.0,4,Mobile Phone,5,Married,5,0,3.0,150.76,3.0,0.0
15.0,15.0,4,Others,1,Single,9,0,1.0,296.13,1.0,0.0
14.0,15.0,3,Others,3,Married,3,0,11.0,294.19,11.0,0.0
13.0,20.0,5,Grocery,4,Married,8,1,3.0,296.23,3.0,4.0
1.0,9.0,4,Mobile Phone,1,Single,4,0,3.0,150.8,3.0,0.0
9.0,26.0,3,Mobile,3,Married,5,0,0.0,122.59,0.0,0.0
28.0,20.0,1,Others,4,Single,9,0,15.0,287.22,15.0,0.0
25.0,14.0,5,Laptop & Accessory,3,Married,4,0,1.0,186.32,1.0,0.0
12.0,9.0,6,Laptop & Accessory,1,Married,4,1,4.0,179.05,4.0,5.0
7.0,8.0,3,Laptop & Accessory,1,Single,2,0,11.0,166.87,11.0,0.0
1.0,7.0,4,Laptop & Accessory,3,Married,3,0,8.0,177.96,8.0,0.0
10.0,15.0,3,Fashion,5,Divorced,11,0,6.0,242.13,6.0,0.0
1.0,15.0,6,Mobile Phone,3,Married,3,0,3.0,171.21,3.0,0.0
23.0,34.0,1,Mobile,3,Married,2,1,8.0,132.21,8.0,9.0
4.0,17.0,5,Laptop & Accessory,3,Married,3,0,5.0,190.78,5.0,0.0
29.0,15.0,3,Grocery,2,Divorced,8,0,3.0,211.03,3.0,0.0
1.0,25.0,4,Mobile Phone,3,Married,2,0,3.0,152.74,3.0,0.0
0.0,29.0,4,Fashion,5,Married,2,0,10.0,173.36,10.0,0.0
0.0,6.0,3,Laptop & Accessory,4,Married,1,1,4.0,163.49,4.0,5.0
1.0,8.0,5,Mobile Phone,3,Married,3,1,1.0,154.33,1.0,2.0
27.0,26.0,3,Laptop & Accessory,3,Single,4,0,3.0,148.69,3.0,0.0
12.0,9.0,4,Fashion,4,Single,9,0,1.0,198.51,1.0,0.0
0.0,29.0,4,Laptop & Accessory,3,Married,2,0,8.0,135.4,8.0,0.0
0.0,10.0,4,Mobile Phone,3,Single,6,0,2.0,138.94,2.0,0.0
17.0,6.0,1,Laptop & Accessory,5,Married,3,0,2.0,150.33,2.0,0.0
1.0,14.0,6,Laptop & Accessory,3,Single,3,1,7.0,185.74,7.0,8.0
1.0,23.0,4,Fashion,3,Married,4,0,1.0,206.61,1.0,0.0
9.0,19.0,3,Mobile,4,Married,5,0,4.0,121.43,4.0,0.0
10.0,12.0,3,Laptop & Accessory,1,Married,5,0,1.0,165.02,1.0,0.0
9.0,7.0,3,Mobile,5,Single,3,0,2.0,120.8,2.0,0.0
8.0,34.0,4,Mobile Phone,4,Single,4,0,3.0,148.11,3.0,0.0
18.0,10.0,3,Laptop & Accessory,4,Married,2,0,8.0,144.47,8.0,0.0
10.0,14.0,4,Mobile Phone,4,Single,4,0,4.0,145.13,4.0,0.0
0.0,8.0,5,Mobile,2,Divorced,6,1,2.0,134.64,2.0,3.0
10.0,7.0,4,Laptop & Accessory,2,Single,6,0,1.0,191.53,1.0,0.0
10.0,16.0,4,Fashion,1,Married,6,0,3.0,225.96,3.0,0.0
8.0,8.0,4,Mobile Phone,4,Married,3,1,4.0,148.42,4.0,5.0
1.0,11.0,4,Mobile Phone,4,Single,3,0,3.0,157.95,3.0,0.0
3.0,26.0,3,Laptop & Accessory,5,Married,1,0,2.0,199.57,2.0,0.0
6.0,34.0,3,Laptop & Accessory,3,Married,2,1,7.0,152.07,7.0,8.0
15.0,8.0,1,Laptop & Accessory,5,Divorced,8,0,3.0,162.72,3.0,0.0
25.0,6.0,4,Others,3,Married,1,0,9.0,299.99,9.0,0.0
0.0,14.0,3,Mobile,5,Single,2,0,0.0,125.52,0.0,0.0
2.0,21.0,4,Laptop & Accessory,3,Single,1,1,8.0,141.93,8.0,9.0
13.0,25.0,4,Laptop & Accessory,3,Single,2,0,8.0,170.34,8.0,0.0
29.0,33.0,5,Others,1,Married,3,0,14.0,320.86,14.0,0.0
5.0,8.0,1,Laptop & Accessory,1,Single,8,0,7.0,150.55,7.0,0.0
23.0,6.0,3,Others,1,Married,4,0,6.0,295.17,6.0,0.0
3.0,30.0,4,Mobile Phone,5,Single,2,0,4.0,164.04,4.0,0.0
28.0,10.0,3,Laptop & Accessory,3,Divorced,1,1,2.0,140.35,2.0,3.0
5.0,9.0,3,Laptop & Accessory,5,Married,2,0,3.0,167.25,3.0,0.0
23.0,15.0,4,Fashion,4,Married,6,0,8.0,199.03,8.0,0.0
8.0,22.0,4,Laptop & Accessory,5,Single,3,0,7.0,186.25,7.0,0.0
4.0,15.0,2,Fashion,5,Divorced,2,1,8.0,239.16000000000005,8.0,9.0
7.0,15.0,5,Mobile Phone,2,Single,2,0,3.0,148.42,3.0,0.0
9.0,8.0,1,Mobile,1,Married,2,0,7.0,120.11,7.0,0.0
15.0,7.0,4,Laptop & Accessory,5,Married,2,0,8.0,166.03,8.0,0.0
19.0,9.0,1,Grocery,5,Married,3,0,8.0,232.25,8.0,0.0
9.0,9.0,4,Laptop & Accessory,5,Married,4,0,1.0,175.93,1.0,0.0
1.0,9.0,4,Mobile Phone,1,Single,4,0,3.0,150.8,3.0,0.0
25.0,15.0,5,Fashion,4,Divorced,7,0,8.0,249.9,8.0,0.0
14.0,7.0,4,Laptop & Accessory,1,Married,6,0,4.0,190.13,4.0,0.0
10.0,22.0,4,Laptop & Accessory,3,Married,5,0,0.0,163.34,0.0,0.0
9.0,16.0,3,Fashion,3,Married,4,0,7.0,170.94,7.0,0.0
5.0,17.0,4,Laptop & Accessory,1,Married,4,1,5.0,190.83,5.0,6.0
24.0,7.0,4,Grocery,1,Married,11,0,4.0,298.99,4.0,0.0
6.0,36.0,4,Mobile Phone,3,Single,11,0,8.0,165.25,8.0,0.0
18.0,16.0,4,Mobile Phone,5,Married,3,1,2.0,150.59,2.0,3.0
9.0,6.0,3,Mobile,3,Single,1,0,5.0,120.58,5.0,0.0
12.0,23.0,4,Laptop & Accessory,4,Single,4,0,3.0,166.98,3.0,0.0
27.0,16.0,3,Laptop & Accessory,5,Single,7,1,4.0,144.4,4.0,5.0
3.0,17.0,5,Laptop & Accessory,4,Married,3,1,8.0,207.68,8.0,9.0
8.0,22.0,3,Fashion,3,Married,5,1,0.0,176.32,0.0,1.0
15.0,19.0,4,Mobile Phone,2,Divorced,5,1,1.0,172.66,1.0,2.0
1.0,15.0,5,Mobile Phone,3,Single,3,1,3.0,164.89,3.0,4.0
26.0,8.0,3,Grocery,3,Married,7,0,2.0,248.52,2.0,0.0
9.0,6.0,3,Mobile,5,Single,3,0,2.0,120.8,2.0,0.0
13.0,13.0,3,Others,4,Single,2,0,8.0,298.33,8.0,0.0
10.0,9.0,4,Mobile Phone,1,Single,5,1,3.0,151.44,3.0,4.0
31.0,7.0,6,Laptop & Accessory,3,Married,4,1,3.0,181.6,3.0,4.0
31.0,13.0,4,Mobile Phone,3,Divorced,10,0,3.0,147.67,3.0,0.0
1.0,16.0,4,Mobile Phone,4,Married,8,0,3.0,145.24,3.0,0.0
19.0,13.0,3,Fashion,3,Married,7,0,7.0,208.45,7.0,0.0
7.0,7.0,3,Laptop & Accessory,1,Married,10,0,1.0,154.84,1.0,0.0
13.0,10.0,2,Laptop & Accessory,4,Married,11,0,7.0,188.89,7.0,0.0
27.0,13.0,4,Laptop & Accessory,1,Single,4,0,3.0,149.5,3.0,0.0
9.0,9.0,3,Mobile,1,Married,6,0,0.0,128.35,0.0,0.0
12.0,15.0,3,Others,1,Single,3,0,3.0,294.31,3.0,0.0
11.0,9.0,3,Laptop & Accessory,1,Single,9,1,0.0,168.61,0.0,1.0
9.0,22.0,5,Mobile,5,Married,2,1,0.0,123.07,0.0,1.0
8.0,6.0,4,Laptop & Accessory,2,Divorced,1,0,0.0,153.63,0.0,0.0
12.0,30.0,3,Laptop & Accessory,1,Single,8,0,7.0,141.08,7.0,0.0
0.0,6.0,4,Laptop & Accessory,5,Single,2,0,7.0,142.94,7.0,0.0
16.0,16.0,4,Mobile Phone,1,Single,3,0,9.0,161.73,9.0,0.0
0.0,30.0,3,Mobile Phone,4,Single,9,0,2.0,135.97,2.0,0.0
10.0,25.0,3,Mobile,4,Married,5,0,0.0,130.22,0.0,0.0
4.0,14.0,3,Mobile,4,Single,2,0,0.0,125.01,0.0,0.0
9.0,14.0,1,Laptop & Accessory,1,Married,5,0,3.0,125.71,3.0,0.0
8.0,15.0,4,Laptop & Accessory,5,Married,5,0,1.0,176.21,1.0,0.0
23.0,9.0,4,Others,1,Married,5,0,4.0,316.61,4.0,0.0
8.0,9.0,5,Mobile Phone,5,Single,3,0,4.0,168.81,4.0,0.0
9.0,7.0,3,Mobile,3,Married,1,0,3.0,120.64,3.0,0.0
10.0,15.0,3,Fashion,4,Married,2,0,7.0,188.34,7.0,0.0
5.0,14.0,3,Laptop & Accessory,2,Divorced,6,0,8.0,194.29,8.0,0.0
13.0,15.0,3,Laptop & Accessory,3,Married,4,0,7.0,139.75,7.0,0.0
1.0,21.0,4,Mobile Phone,5,Married,3,1,9.0,147.35,9.0,10.0
1.0,16.0,5,Mobile Phone,5,Single,9,0,4.0,159.07,4.0,0.0
13.0,8.0,3,Others,3,Married,1,0,9.0,294.36,9.0,0.0
1.0,19.0,4,Laptop & Accessory,1,Single,5,1,8.0,170.81,8.0,9.0
2.0,8.0,4,Mobile Phone,3,Single,2,1,3.0,146.54,3.0,4.0
23.0,6.0,4,Mobile Phone,3,Married,3,0,2.0,136.9,2.0,0.0
22.0,36.0,4,Fashion,3,Married,5,0,1.0,250.04,1.0,0.0
10.0,10.0,5,Fashion,2,Divorced,6,0,3.0,221.99,3.0,0.0
8.0,26.0,5,Mobile Phone,1,Married,3,0,8.0,154.29,8.0,0.0
9.0,14.0,2,Fashion,5,Divorced,10,0,3.0,217.13,3.0,0.0
10.0,18.0,4,Fashion,1,Married,2,0,3.0,222.38,3.0,0.0
6.0,23.0,3,Grocery,3,Single,2,0,0.0,274.44,0.0,0.0
3.0,11.0,4,Mobile Phone,2,Married,10,0,3.0,137.61,3.0,0.0
1.0,10.0,4,Mobile Phone,5,Single,7,1,5.0,151.57,5.0,6.0
0.0,24.0,3,Laptop & Accessory,3,Married,1,1,2.0,146.14,2.0,3.0
1.0,12.0,4,Mobile Phone,3,Single,3,1,1.0,153.51,1.0,2.0
15.0,34.0,4,Laptop & Accessory,2,Divorced,1,0,4.0,145.23,4.0,0.0
0.0,10.0,4,Laptop & Accessory,5,Married,2,0,3.0,142.56,3.0,0.0
9.0,8.0,4,Mobile,3,Single,2,0,0.0,122.74,0.0,0.0
7.0,16.0,4,Laptop & Accessory,3,Married,2,0,7.0,150.63,7.0,0.0
18.0,32.0,4,Laptop & Accessory,5,Married,2,0,5.0,143.85,5.0,0.0
13.0,30.0,3,Laptop & Accessory,1,Married,2,0,7.0,133.19,7.0,0.0
3.0,11.0,3,Fashion,1,Married,3,0,4.0,194.19,4.0,0.0
16.0,14.0,3,Mobile,3,Single,5,0,2.0,124.38,2.0,0.0
3.0,8.0,4,Laptop & Accessory,1,Single,6,1,0.0,168.77,0.0,1.0
6.0,9.0,4,Mobile Phone,5,Married,3,0,1.0,153.27,1.0,0.0
5.0,6.0,3,Laptop & Accessory,1,Married,2,1,8.0,161.62,8.0,9.0
1.0,17.0,5,Mobile Phone,3,Single,3,0,1.0,137.0,1.0,0.0
20.0,21.0,4,Mobile Phone,4,Divorced,11,1,4.0,174.63,4.0,5.0
0.0,14.0,4,Mobile,5,Single,2,1,0.0,126.0,0.0,1.0
0.0,14.0,3,Mobile,2,Divorced,1,0,1.0,124.0,1.0,0.0
28.0,14.0,4,Laptop & Accessory,1,Married,6,0,8.0,193.54,8.0,0.0
16.0,13.0,4,Fashion,5,Married,11,0,8.0,258.48,8.0,0.0
9.0,34.0,3,Mobile,1,Married,5,0,3.0,121.32,3.0,0.0
13.0,14.0,4,Fashion,4,Married,3,0,8.0,237.57,8.0,0.0
20.0,9.0,6,Grocery,4,Married,5,1,8.0,293.72,8.0,9.0
30.0,13.0,3,Others,5,Married,6,0,10.0,295.66,10.0,0.0
16.0,9.0,4,Mobile Phone,3,Married,2,1,1.0,151.96,1.0,2.0
0.0,16.0,3,Laptop & Accessory,1,Single,2,0,2.0,146.84,2.0,0.0
1.0,27.0,4,Mobile Phone,4,Married,2,1,5.0,146.48,5.0,6.0
8.0,9.0,5,Laptop & Accessory,5,Married,8,0,10.0,184.57,10.0,0.0
0.0,19.0,3,Laptop & Accessory,5,Married,3,0,2.0,142.33,2.0,0.0
17.0,11.0,5,Fashion,2,Single,5,0,3.0,227.31,3.0,0.0
0.0,8.0,4,Mobile Phone,1,Single,2,0,0.0,111.02,0.0,0.0
24.0,11.0,4,Others,4,Married,5,0,7.0,316.44,7.0,0.0
27.0,25.0,3,Laptop & Accessory,5,Married,10,1,4.0,154.85,4.0,5.0
30.0,24.0,3,Fashion,1,Single,7,0,4.0,205.12,4.0,0.0
7.0,11.0,5,Mobile Phone,4,Divorced,10,0,3.0,163.38,3.0,0.0
25.0,21.0,4,Laptop & Accessory,2,Divorced,6,0,8.0,174.36,8.0,0.0
12.0,23.0,4,Laptop & Accessory,4,Single,4,0,3.0,166.98,3.0,0.0
10.0,31.0,3,Laptop & Accessory,3,Divorced,4,1,7.0,144.49,7.0,8.0
8.0,24.0,3,Fashion,2,Single,3,0,2.0,193.62,2.0,0.0
18.0,14.0,3,Laptop & Accessory,2,Divorced,10,0,8.0,136.97,8.0,0.0
0.0,6.0,4,Laptop & Accessory,5,Married,2,0,7.0,197.14,7.0,0.0
13.0,17.0,4,Grocery,5,Divorced,3,1,11.0,295.68,11.0,12.0
1.0,9.0,5,Laptop & Accessory,4,Single,9,1,3.0,224.07,3.0,4.0
14.0,6.0,4,Others,3,Divorced,2,0,10.0,291.89,10.0,0.0
9.0,8.0,4,Mobile,3,Single,7,1,0.0,120.9,0.0,1.0
10.0,25.0,3,Laptop & Accessory,3,Married,4,0,2.0,157.68,2.0,0.0
18.0,31.0,4,Laptop & Accessory,1,Married,1,0,8.0,159.06,8.0,0.0
28.0,24.0,3,Grocery,4,Single,4,0,7.0,268.35,7.0,0.0
17.0,7.0,1,Laptop & Accessory,5,Married,3,0,2.0,150.33,2.0,0.0
23.0,8.0,3,Grocery,5,Married,2,0,7.0,279.24,7.0,0.0
5.0,16.0,3,Laptop & Accessory,1,Single,9,0,0.0,146.48,0.0,0.0
9.0,10.0,4,Mobile,5,Married,2,0,0.0,121.09,0.0,0.0
30.0,35.0,4,Grocery,1,Married,4,0,0.0,241.18,0.0,0.0
24.0,10.0,4,Others,4,Married,3,0,8.0,307.0,8.0,0.0
10.0,25.0,3,Fashion,4,Single,2,1,9.0,176.42,9.0,10.0
8.0,10.0,4,Laptop & Accessory,4,Married,3,0,10.0,179.33,10.0,0.0
19.0,17.0,4,Mobile Phone,1,Married,5,0,3.0,151.54,3.0,0.0
3.0,17.0,4,Mobile Phone,3,Single,3,0,1.0,151.42,1.0,0.0
10.0,14.0,3,Mobile,2,Divorced,2,1,2.0,123.26,2.0,3.0
12.0,25.0,6,Laptop & Accessory,1,Married,5,1,1.0,183.11,1.0,2.0
14.0,13.0,1,Mobile,3,Married,2,0,8.0,133.76,8.0,0.0
10.0,8.0,3,Laptop & Accessory,3,Divorced,5,1,0.0,196.02,0.0,1.0
8.0,15.0,2,Laptop & Accessory,3,Married,4,0,3.0,169.04,3.0,0.0
0.0,14.0,1,Mobile,1,Married,1,0,7.0,125.44,7.0,0.0
10.0,18.0,5,Laptop & Accessory,1,Married,6,0,1.0,191.52,1.0,0.0
6.0,8.0,3,Mobile Phone,3,Divorced,2,0,4.0,136.0,4.0,0.0
0.0,26.0,5,Laptop & Accessory,3,Married,4,1,2.0,145.59,2.0,3.0
9.0,8.0,4,Mobile,3,Single,2,0,0.0,122.74,0.0,0.0
28.0,8.0,4,Mobile,1,Married,9,0,4.0,126.62,4.0,0.0
1.0,35.0,5,Laptop & Accessory,3,Married,4,0,3.0,211.39,3.0,0.0
0.0,6.0,4,Mobile Phone,5,Married,2,0,3.0,139.55,3.0,0.0
15.0,8.0,3,Grocery,3,Married,1,1,10.0,278.61,10.0,11.0
8.0,24.0,1,Laptop & Accessory,5,Married,2,0,10.0,152.08,10.0,0.0
27.0,9.0,5,Grocery,1,Married,4,0,8.0,279.27,8.0,0.0
0.0,28.0,3,Mobile,3,Single,2,0,2.0,134.47,2.0,0.0
10.0,14.0,3,Laptop & Accessory,4,Married,3,0,7.0,140.71,7.0,0.0
26.0,13.0,4,Laptop & Accessory,5,Married,5,1,10.0,180.77,10.0,11.0
